Variant number: 636,  Outcomes: White win: 32%,  Draw: 42%,  Black win: 26%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 12.8,  Move 20 Entropy: 22.9
Variant number: 637,  Outcomes: White win: 32%,  Draw: 49%,  Black win: 20%,  Move 5 Entropy: 8.8,  Move 10 Entropy: 10.7,  Move 20 Entropy: 18.9
Variant number: 638,  Outcomes: White win: 33%,  Draw: 50%,  Black win: 18%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 13.2,  Move 20 Entropy: 19.5
Variant number: 639,  Outcomes: White win: 33%,  Draw: 44%,  Black win: 23%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 12.1,  Move 20 Entropy: 18.5
Variant number: 640,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 13.4,  Move 20 Entropy: 20.8
Variant number: 641,  Outcomes: White win: 33%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 10.8,  Move 20 Entropy: 15.9
Variant number: 642,  Outcomes: White win: 32%,  Draw: 44%,  Black win: 24%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 13.2,  Move 20 Entropy: 16.4
Variant number: 643,  Outcomes: White win: 31%,  Draw: 44%,  Black win: 25%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.9,  Move 20 Entropy: 17.0
Variant number: 644,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 11.4,  Move 20 Entropy: 21.4
Variant number: 645,  Outcomes: White win: 35%,  Draw: 44%,  Black win: 21%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 13.8,  Move 20 Entropy: 18.9
Variant number: 646,  Outcomes: White win: 32%,  Draw: 43%,  Black win: 25%,  Move 5 Entropy: 6.8,  Move 10 Entropy: 12.2,  Move 20 Entropy: 19.6
Variant number: 647,  Outcomes: White win: 29%,  Draw: 41%,  Black win: 30%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 16.2,  Move 20 Entropy: 25.6
Variant number: 648,  Outcomes: White win: 29%,  Draw: 42%,  Black win: 29%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.4,  Move 20 Entropy: 22.2
Variant number: 649,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 15.2,  Move 20 Entropy: 26.2
Variant number: 650,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 11.0,  Move 20 Entropy: 23.1
Variant number: 651,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 23%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 16.0,  Move 20 Entropy: 20.7
Variant number: 652,  Outcomes: White win: 27%,  Draw: 46%,  Black win: 27%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 14.8,  Move 20 Entropy: 21.4
Variant number: 653,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 7.8,  Move 10 Entropy: 12.0,  Move 20 Entropy: 19.5
Variant number: 654,  Outcomes: White win: 31%,  Draw: 49%,  Black win: 21%,  Move 5 Entropy: 7.5,  Move 10 Entropy: 11.1,  Move 20 Entropy: 19.0
Variant number: 655,  Outcomes: White win: 31%,  Draw: 48%,  Black win: 21%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 9.6,  Move 20 Entropy: 17.4
Variant number: 656,  Outcomes: White win: 28%,  Draw: 44%,  Black win: 28%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 13.0,  Move 20 Entropy: 17.9
Variant number: 657,  Outcomes: White win: 26%,  Draw: 46%,  Black win: 28%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 11.1,  Move 20 Entropy: 24.7
Variant number: 658,  Outcomes: White win: 29%,  Draw: 43%,  Black win: 28%,  Move 5 Entropy: 7.3,  Move 10 Entropy: 11.5,  Move 20 Entropy: 15.2
Variant number: 659,  Outcomes: White win: 27%,  Draw: 49%,  Black win: 24%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 13.9,  Move 20 Entropy: 19.5
Variant number: 660,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 13.8,  Move 20 Entropy: 23.5
Variant number: 661,  Outcomes: White win: 29%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.9,  Move 20 Entropy: 21.0
Variant number: 662,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 10.6,  Move 20 Entropy: 27.2
Variant number: 663,  Outcomes: White win: 31%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 15.7,  Move 20 Entropy: 21.9
Variant number: 664,  Outcomes: White win: 31%,  Draw: 44%,  Black win: 25%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 12.2,  Move 20 Entropy: 20.7
Variant number: 665,  Outcomes: White win: 25%,  Draw: 52%,  Black win: 23%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 17.0,  Move 20 Entropy: 26.6
Variant number: 666,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 22%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 13.3,  Move 20 Entropy: 24.2
Variant number: 667,  Outcomes: White win: 34%,  Draw: 45%,  Black win: 21%,  Move 5 Entropy: 7.0,  Move 10 Entropy: 11.7,  Move 20 Entropy: 18.5
Variant number: 668,  Outcomes: White win: 27%,  Draw: 46%,  Black win: 27%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 14.1,  Move 20 Entropy: 21.6
Variant number: 669,  Outcomes: White win: 31%,  Draw: 48%,  Black win: 21%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 11.3,  Move 20 Entropy: 20.0
Variant number: 670,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 5.7,  Move 10 Entropy: 10.2,  Move 20 Entropy: 19.2
Variant number: 671,  Outcomes: White win: 28%,  Draw: 48%,  Black win: 24%,  Move 5 Entropy: 7.1,  Move 10 Entropy: 9.9,  Move 20 Entropy: 17.7
Variant number: 672,  Outcomes: White win: 31%,  Draw: 49%,  Black win: 20%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 9.2,  Move 20 Entropy: 15.6
Variant number: 673,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 13.1,  Move 20 Entropy: 21.1
Variant number: 674,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 13.0,  Move 20 Entropy: 20.9
Variant number: 675,  Outcomes: White win: 23%,  Draw: 54%,  Black win: 23%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 14.1,  Move 20 Entropy: 20.5
Variant number: 676,  Outcomes: White win: 33%,  Draw: 47%,  Black win: 19%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 10.6,  Move 20 Entropy: 17.8
Variant number: 677,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 23%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 11.1,  Move 20 Entropy: 22.0
Variant number: 678,  Outcomes: White win: 33%,  Draw: 40%,  Black win: 27%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 13.3,  Move 20 Entropy: 22.1
Variant number: 679,  Outcomes: White win: 32%,  Draw: 44%,  Black win: 24%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 13.7,  Move 20 Entropy: 22.8
Variant number: 680,  Outcomes: White win: 41%,  Draw: 42%,  Black win: 18%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 11.9,  Move 20 Entropy: 17.2
Variant number: 681,  Outcomes: White win: 34%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 12.7,  Move 20 Entropy: 16.7
Variant number: 682,  Outcomes: White win: 33%,  Draw: 45%,  Black win: 22%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 14.7,  Move 20 Entropy: 23.9
Variant number: 683,  Outcomes: White win: 37%,  Draw: 42%,  Black win: 21%,  Move 5 Entropy: 9.2,  Move 10 Entropy: 12.9,  Move 20 Entropy: 21.0
Variant number: 684,  Outcomes: White win: 30%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 13.2,  Move 20 Entropy: 26.7
Variant number: 685,  Outcomes: White win: 27%,  Draw: 47%,  Black win: 26%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 11.5,  Move 20 Entropy: 16.5
Variant number: 686,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 22%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 12.3,  Move 20 Entropy: 24.6
Variant number: 687,  Outcomes: White win: 35%,  Draw: 43%,  Black win: 22%,  Move 5 Entropy: 5.7,  Move 10 Entropy: 8.8,  Move 20 Entropy: 16.9
Variant number: 688,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 8.0,  Move 10 Entropy: 9.9,  Move 20 Entropy: 21.8
Variant number: 689,  Outcomes: White win: 27%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 9.5,  Move 20 Entropy: 13.6
Variant number: 690,  Outcomes: White win: 27%,  Draw: 47%,  Black win: 26%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 15.1,  Move 20 Entropy: 25.2
Variant number: 691,  Outcomes: White win: 25%,  Draw: 53%,  Black win: 22%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 16.0,  Move 20 Entropy: 24.3
Variant number: 692,  Outcomes: White win: 27%,  Draw: 53%,  Black win: 20%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 12.3,  Move 20 Entropy: 21.3
Variant number: 693,  Outcomes: White win: 27%,  Draw: 52%,  Black win: 20%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 11.6,  Move 20 Entropy: 24.2
Variant number: 694,  Outcomes: White win: 33%,  Draw: 39%,  Black win: 29%,  Move 5 Entropy: 6.9,  Move 10 Entropy: 11.6,  Move 20 Entropy: 19.8
Variant number: 695,  Outcomes: White win: 32%,  Draw: 37%,  Black win: 31%,  Move 5 Entropy: 8.9,  Move 10 Entropy: 13.4,  Move 20 Entropy: 23.3
Variant number: 696,  Outcomes: White win: 36%,  Draw: 39%,  Black win: 25%,  Move 5 Entropy: 5.8,  Move 10 Entropy: 7.5,  Move 20 Entropy: 18.4
Variant number: 697,  Outcomes: White win: 33%,  Draw: 44%,  Black win: 23%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 15.0,  Move 20 Entropy: 24.2
Variant number: 698,  Outcomes: White win: 28%,  Draw: 50%,  Black win: 22%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 15.6,  Move 20 Entropy: 21.2
Variant number: 699,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 7.7,  Move 10 Entropy: 8.7,  Move 20 Entropy: 18.6
Variant number: 700,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 15.9,  Move 20 Entropy: 22.7
Variant number: 701,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 11.9,  Move 10 Entropy: 15.8,  Move 20 Entropy: 28.8
Variant number: 702,  Outcomes: White win: 29%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 11.4,  Move 10 Entropy: 15.6,  Move 20 Entropy: 24.3
Variant number: 703,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 11.0,  Move 20 Entropy: 17.7
Variant number: 704,  Outcomes: White win: 33%,  Draw: 47%,  Black win: 20%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 8.7,  Move 20 Entropy: 17.8
Variant number: 705,  Outcomes: White win: 27%,  Draw: 53%,  Black win: 20%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 14.4,  Move 20 Entropy: 23.9
Variant number: 706,  Outcomes: White win: 34%,  Draw: 46%,  Black win: 20%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.2,  Move 20 Entropy: 18.7
Variant number: 707,  Outcomes: White win: 33%,  Draw: 50%,  Black win: 18%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 12.0,  Move 20 Entropy: 21.8
Variant number: 708,  Outcomes: White win: 34%,  Draw: 42%,  Black win: 24%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 12.0,  Move 20 Entropy: 20.4
Variant number: 709,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 10.7,  Move 10 Entropy: 16.3,  Move 20 Entropy: 20.5
Variant number: 710,  Outcomes: White win: 32%,  Draw: 46%,  Black win: 23%,  Move 5 Entropy: 6.5,  Move 10 Entropy: 11.8,  Move 20 Entropy: 19.9
Variant number: 711,  Outcomes: White win: 34%,  Draw: 41%,  Black win: 25%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 13.5,  Move 20 Entropy: 24.5
Variant number: 712,  Outcomes: White win: 28%,  Draw: 53%,  Black win: 19%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 16.2,  Move 20 Entropy: 26.3
Variant number: 713,  Outcomes: White win: 29%,  Draw: 43%,  Black win: 28%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 17.3,  Move 20 Entropy: 24.8
Variant number: 714,  Outcomes: White win: 28%,  Draw: 44%,  Black win: 28%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 15.1,  Move 20 Entropy: 22.6
Variant number: 715,  Outcomes: White win: 28%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 11.4,  Move 10 Entropy: 16.0,  Move 20 Entropy: 20.6
Variant number: 716,  Outcomes: White win: 28%,  Draw: 53%,  Black win: 19%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 12.6,  Move 20 Entropy: 22.7
Variant number: 717,  Outcomes: White win: 32%,  Draw: 44%,  Black win: 24%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 16.1,  Move 20 Entropy: 27.0
Variant number: 718,  Outcomes: White win: 30%,  Draw: 40%,  Black win: 30%,  Move 5 Entropy: 7.6,  Move 10 Entropy: 10.0,  Move 20 Entropy: 21.4
Variant number: 719,  Outcomes: White win: 28%,  Draw: 42%,  Black win: 30%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 10.7,  Move 20 Entropy: 22.9
Variant number: 720,  Outcomes: White win: 28%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 14.7,  Move 20 Entropy: 21.6
Variant number: 721,  Outcomes: White win: 31%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 8.1,  Move 10 Entropy: 11.1,  Move 20 Entropy: 21.3
Variant number: 722,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 5.4,  Move 10 Entropy: 10.6,  Move 20 Entropy: 24.0
Variant number: 723,  Outcomes: White win: 30%,  Draw: 50%,  Black win: 21%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 11.6,  Move 20 Entropy: 24.2
Variant number: 724,  Outcomes: White win: 37%,  Draw: 36%,  Black win: 27%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 13.1,  Move 20 Entropy: 25.4
Variant number: 725,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 10.1,  Move 10 Entropy: 15.6,  Move 20 Entropy: 25.7
Variant number: 726,  Outcomes: White win: 29%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 10.6,  Move 10 Entropy: 14.3,  Move 20 Entropy: 25.3
Variant number: 727,  Outcomes: White win: 27%,  Draw: 47%,  Black win: 25%,  Move 5 Entropy: 12.3,  Move 10 Entropy: 17.7,  Move 20 Entropy: 24.4
Variant number: 728,  Outcomes: White win: 28%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 14.7,  Move 20 Entropy: 19.5
Variant number: 729,  Outcomes: White win: 31%,  Draw: 46%,  Black win: 22%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 14.6,  Move 20 Entropy: 25.9
Variant number: 730,  Outcomes: White win: 32%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 17.2,  Move 20 Entropy: 25.0
Variant number: 731,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 11.6,  Move 10 Entropy: 16.2,  Move 20 Entropy: 24.0
Variant number: 732,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 12.2,  Move 20 Entropy: 18.4
Variant number: 733,  Outcomes: White win: 28%,  Draw: 45%,  Black win: 27%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 16.5,  Move 20 Entropy: 21.7
Variant number: 734,  Outcomes: White win: 31%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 9.5,  Move 10 Entropy: 13.8,  Move 20 Entropy: 24.4
Variant number: 735,  Outcomes: White win: 33%,  Draw: 37%,  Black win: 30%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 14.9,  Move 20 Entropy: 20.7
Variant number: 736,  Outcomes: White win: 34%,  Draw: 43%,  Black win: 22%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 14.0,  Move 20 Entropy: 23.1
Variant number: 737,  Outcomes: White win: 26%,  Draw: 52%,  Black win: 21%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 13.7,  Move 20 Entropy: 25.4
Variant number: 738,  Outcomes: White win: 27%,  Draw: 54%,  Black win: 19%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 11.6,  Move 20 Entropy: 22.4
Variant number: 739,  Outcomes: White win: 24%,  Draw: 59%,  Black win: 17%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 13.4,  Move 20 Entropy: 19.3
Variant number: 740,  Outcomes: White win: 30%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 13.2,  Move 20 Entropy: 19.9
Variant number: 741,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 14.3,  Move 20 Entropy: 30.1
Variant number: 742,  Outcomes: White win: 30%,  Draw: 45%,  Black win: 25%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 14.2,  Move 20 Entropy: 20.2
Variant number: 743,  Outcomes: White win: 27%,  Draw: 44%,  Black win: 29%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 16.6,  Move 20 Entropy: 22.0
Variant number: 744,  Outcomes: White win: 31%,  Draw: 49%,  Black win: 21%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 15.0,  Move 20 Entropy: 19.9
Variant number: 745,  Outcomes: White win: 27%,  Draw: 48%,  Black win: 25%,  Move 5 Entropy: 11.5,  Move 10 Entropy: 19.4,  Move 20 Entropy: 24.3
Variant number: 746,  Outcomes: White win: 29%,  Draw: 42%,  Black win: 29%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 15.4,  Move 20 Entropy: 21.3
Variant number: 747,  Outcomes: White win: 26%,  Draw: 48%,  Black win: 26%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 15.9,  Move 20 Entropy: 26.6
Variant number: 748,  Outcomes: White win: 29%,  Draw: 49%,  Black win: 22%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 16.0,  Move 20 Entropy: 23.5
Variant number: 749,  Outcomes: White win: 37%,  Draw: 40%,  Black win: 22%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 12.3,  Move 20 Entropy: 21.1
Variant number: 750,  Outcomes: White win: 29%,  Draw: 41%,  Black win: 31%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 11.4,  Move 20 Entropy: 25.5
Variant number: 751,  Outcomes: White win: 26%,  Draw: 42%,  Black win: 32%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 13.6,  Move 20 Entropy: 23.1
Variant number: 752,  Outcomes: White win: 40%,  Draw: 41%,  Black win: 19%,  Move 5 Entropy: 7.4,  Move 10 Entropy: 11.9,  Move 20 Entropy: 19.1
Variant number: 753,  Outcomes: White win: 26%,  Draw: 51%,  Black win: 23%,  Move 5 Entropy: 9.9,  Move 10 Entropy: 14.8,  Move 20 Entropy: 24.9
Variant number: 754,  Outcomes: White win: 29%,  Draw: 49%,  Black win: 22%,  Move 5 Entropy: 9.4,  Move 10 Entropy: 15.1,  Move 20 Entropy: 25.5
Variant number: 755,  Outcomes: White win: 24%,  Draw: 54%,  Black win: 22%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 11.0,  Move 20 Entropy: 24.8
Variant number: 756,  Outcomes: White win: 29%,  Draw: 42%,  Black win: 28%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 12.7,  Move 20 Entropy: 19.1
Variant number: 757,  Outcomes: White win: 33%,  Draw: 43%,  Black win: 25%,  Move 5 Entropy: 11.3,  Move 10 Entropy: 17.5,  Move 20 Entropy: 23.5
Variant number: 758,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 25%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 11.9,  Move 20 Entropy: 27.7
Variant number: 759,  Outcomes: White win: 32%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 10.2,  Move 10 Entropy: 15.1,  Move 20 Entropy: 23.3
Variant number: 760,  Outcomes: White win: 36%,  Draw: 44%,  Black win: 20%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 12.0,  Move 20 Entropy: 22.1
Variant number: 761,  Outcomes: White win: 32%,  Draw: 43%,  Black win: 26%,  Move 5 Entropy: 11.7,  Move 10 Entropy: 16.5,  Move 20 Entropy: 24.9
Variant number: 762,  Outcomes: White win: 29%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 11.0,  Move 10 Entropy: 14.9,  Move 20 Entropy: 27.8
Variant number: 763,  Outcomes: White win: 26%,  Draw: 50%,  Black win: 24%,  Move 5 Entropy: 11.2,  Move 10 Entropy: 15.0,  Move 20 Entropy: 23.1
Variant number: 764,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 10.0,  Move 10 Entropy: 13.5,  Move 20 Entropy: 21.6
Variant number: 765,  Outcomes: White win: 34%,  Draw: 41%,  Black win: 25%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 10.2,  Move 20 Entropy: 17.7
Variant number: 766,  Outcomes: White win: 30%,  Draw: 39%,  Black win: 30%,  Move 5 Entropy: 7.0,  Move 10 Entropy: 9.7,  Move 20 Entropy: 19.9
Variant number: 767,  Outcomes: White win: 30%,  Draw: 46%,  Black win: 24%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 11.1,  Move 20 Entropy: 23.0
Variant number: 768,  Outcomes: White win: 29%,  Draw: 45%,  Black win: 26%,  Move 5 Entropy: 8.2,  Move 10 Entropy: 11.9,  Move 20 Entropy: 20.7
Variant number: 769,  Outcomes: White win: 30%,  Draw: 47%,  Black win: 24%,  Move 5 Entropy: 8.6,  Move 10 Entropy: 13.5,  Move 20 Entropy: 22.9
Variant number: 770,  Outcomes: White win: 28%,  Draw: 49%,  Black win: 23%,  Move 5 Entropy: 8.5,  Move 10 Entropy: 11.7,  Move 20 Entropy: 17.0
Variant number: 771,  Outcomes: White win: 27%,  Draw: 53%,  Black win: 21%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 14.5,  Move 20 Entropy: 21.9
Variant number: 772,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 22%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.5,  Move 20 Entropy: 23.6
Variant number: 773,  Outcomes: White win: 32%,  Draw: 48%,  Black win: 20%,  Move 5 Entropy: 9.8,  Move 10 Entropy: 11.4,  Move 20 Entropy: 24.8
Variant number: 774,  Outcomes: White win: 30%,  Draw: 42%,  Black win: 27%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 16.1,  Move 20 Entropy: 25.7
Variant number: 775,  Outcomes: White win: 32%,  Draw: 41%,  Black win: 27%,  Move 5 Entropy: 10.4,  Move 10 Entropy: 12.8,  Move 20 Entropy: 20.2
Variant number: 776,  Outcomes: White win: 35%,  Draw: 45%,  Black win: 20%,  Move 5 Entropy: 4.9,  Move 10 Entropy: 9.6,  Move 20 Entropy: 17.0
Variant number: 777,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 23%,  Move 5 Entropy: 10.8,  Move 10 Entropy: 15.5,  Move 20 Entropy: 25.0
Variant number: 778,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 21%,  Move 5 Entropy: 9.0,  Move 10 Entropy: 13.2,  Move 20 Entropy: 20.2
Variant number: 779,  Outcomes: White win: 33%,  Draw: 47%,  Black win: 20%,  Move 5 Entropy: 8.7,  Move 10 Entropy: 13.6,  Move 20 Entropy: 20.5
Variant number: 780,  Outcomes: White win: 31%,  Draw: 47%,  Black win: 22%,  Move 5 Entropy: 9.7,  Move 10 Entropy: 13.4,  Move 20 Entropy: 23.4
Variant number: 781,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 21%,  Move 5 Entropy: 8.4,  Move 10 Entropy: 10.8,  Move 20 Entropy: 21.6
Variant number: 782,  Outcomes: White win: 33%,  Draw: 42%,  Black win: 24%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 14.9,  Move 20 Entropy: 22.1
Variant number: 783,  Outcomes: White win: 39%,  Draw: 40%,  Black win: 21%,  Move 5 Entropy: 6.1,  Move 10 Entropy: 9.8,  Move 20 Entropy: 15.0
Variant number: 784,  Outcomes: White win: 40%,  Draw: 39%,  Black win: 21%,  Move 5 Entropy: 9.3,  Move 10 Entropy: 12.4,  Move 20 Entropy: 18.0
Variant number: 785,  Outcomes: White win: 31%,  Draw: 44%,  Black win: 25%,  Move 5 Entropy: 9.1,  Move 10 Entropy: 11.6,  Move 20 Entropy: 21.9
Variant number: 786,  Outcomes: White win: 30%,  Draw: 49%,  Black win: 20%,  Move 5 Entropy: 10.9,  Move 10 Entropy: 14.0,  Move 20 Entropy: 24.8
Variant number: 787,  Outcomes: White win: 27%,  Draw: 51%,  Black win: 22%,  Move 5 Entropy: 9.6,  Move 10 Entropy: 14.4,  Move 20 Entropy: 18.5
Variant number: 788,  Outcomes: White win: 27%,  Draw: 50%,  Black win: 23%,  Move 5 Entropy: 8.3,  Move 10 Entropy: 12.5,  Move 20 Entropy: 21.3
Variant number: 789,  Outcomes: White win: 28%,  Draw: 48%,  Black win: 23%,  Move 5 Entropy: 10.3,  Move 10 Entropy: 14.5,  Move 20 Entropy: 17.6
Variant number: 790,  Outcomes: White win: 36%,  Draw: 38%,  Black win: 25%,  Move 5 Entropy: 4.7,  Move 10 Entropy: 9.6,  Move 20 Entropy: 19.4
Variant number: 791,  Outcomes: White win: 31%,  Draw: 45%,  Black win: 24%,  Move 5 Entropy: 7.0,  Move 10 Entropy: 7.2,  Move 20 Entropy: 21.7
Variant number: 792,  Outcomes: White win: 38%,  Draw: 36%,  Black win: 26%,  Move 5 Entropy: 7.9,  Move 10 Entropy: 9.7,  Move 20 Entropy: 22.8
Variant number: 793,  Outcomes: White win: 34%,  Draw: 44%,  Black win: 22%,  Move 5 Entropy: 10.5,  Move 10 Entropy: 14.1,  Move 20 Entropy: 23.8
Variant number: 794,  Outcomes: White win: 40%,  Draw: 39%,  Black win: 21%,  Move 5 Entropy: 6.3,  Move 10 Entropy: 9.8,  Move 20 Entropy: 19.4
